,0,1,2
4 0 2 2 1 5 1 2,0.1141078970182492,0.33164678506464296,0.5542453179171078
4 0 2 2 1 5 2 2,0.2660355245992686,0.7339644754007314,0.0
4 1 1 1 0,0.0,0.3883207234479397,0.6116792765520602
4 1 1 1 0 1 2,0.14445999264717102,0.35679641366004944,0.49874359369277954
4 1 1 1 0 2 2,0.30705050867471567,0.6929494913252843,0.0
4 1 1 2 1 0,0.0,0.40108709529727493,0.5989129047027251
4 1 1 2 1 0 1 2,0.15527457924333687,0.3167486975639282,0.5279767231927349
4 1 1 2 1 0 2 2,0.3293424693955716,0.6706575306044283,0.0
4 1 1 2 2 1 0,0.0,0.5056694360768,0.4943305639231999
4 1 1 2 2 1 0 1 2,0.12605569693197174,0.3826109297896506,0.49133337327837767
4 1 1 2 2 1 0 2 2,0.22847870268542878,0.7715212973145712,0.0
4 1 2 1 0,0.0,0.45728417707082075,0.5427158229291793
4 1 2 1 0 1 2,0.14198034155485978,0.4113274865551301,0.44669217189001015
4 1 2 1 0 2 2,0.2716694200994826,0.7283305799005174,0.0
4 1 2 2 1 0,0.0,0.4737947136656381,0.5262052863343619
4 1 2 2 1 0 1 2,0.13472534916885717,0.3842619118729519,0.48101273895819097
4 1 2 2 1 0 2 2,0.2587224567725396,0.7412775432274604,0.0
5 0,0.0,0.3695736474995337,0.6304263525004663
5 0 1 1 1,0.0,0.3518081701089856,0.6481918298910144
5 0 1 1 1 1 2,0.14848535367933788,0.32768193914401894,0.5238327071766432
5 0 1 1 1 2 2,0.3322520643224005,0.6677479356775995,0.0
5 0 1 1 2,0.0,0.37251395974329493,0.6274860402567051
5 0 1 1 2 1 2,0.15573201047575505,0.3231778837197388,0.5210901058045061
5 0 1 1 2 2 2,0.3504988856210735,0.6495011143789265,0.0
5 0 1 1 3,0.0,0.33301920583378974,0.6669807941662103
5 0 1 1 3 1 2,0.14303615264863914,0.3002090975797994,0.5567547497715615
5 0 1 1 3 2 2,0.35437771298851434,0.6456222870114857,0.0
5 0 1 1 4,0.0,0.3168341409647123,0.6831658590352877
5 0 1 1 4 1 2,0.1546637084084532,0.28423242898527,0.5611038626062768
5 0 1 1 4 2 2,0.3603858375410055,0.6396141624589945,0.0
5 0 1 2,0.17138401397836145,0.3651058212620398,0.4635101647595988
5 0 1 2 1 1,0.0,0.3911491793355204,0.6088508206644796
5 0 1 2 1 1 1 2,0.14532498391419554,0.33829592694615884,0.5163790891396457
5 0 1 2 1 1 2 2,0.3007962017814435,0.6992037982185565,0.0
5 0 1 2 1 2,0.0,0.3867461390981006,0.6132538609018994
5 0 1 2 1 2 1 2,0.14334304417158597,0.30083637981360584,0.5558205760148082
5 0 1 2 1 2 2 2,0.32286114858312526,0.6771388514168748,0.0
5 0 1 2 1 3,0.0,0.3554356209981548,0.6445643790018453
5 0 1 2 1 3 1 2,0.15037312285779966,0.2911844979756101,0.5584423791665902
5 0 1 2 1 3 2 2,0.33990264210743043,0.6600973578925696,0.0
5 0 1 2 1 4,0.0,0.31212442566778775,0.6878755743322122
5 0 1 2 1 4 1 2,0.15061576440012805,0.2628591021469369,0.586525133452935
5 0 1 2 1 4 2 2,0.34042889860448977,0.6595711013955102,0.0
5 0 1 2 2 1 1,0.0,0.4508784855227949,0.549121514477205
5 0 1 2 2 1 1 1 2,0.1271771582732875,0.3641962842257492,0.5086265575009633
5 0 1 2 2 1 1 2 2,0.24452321382017683,0.7554767861798232,0.0
5 0 1 2 2 1 2,0.0,0.44280975431983205,0.557190245680168
5 0 1 2 2 1 2 1 2,0.13003233462668462,0.3449316127577905,0.5250360526155249
5 0 1 2 2 1 2 2 2,0.26936812020760803,0.730631879792392,0.0
5 0 1 2 2 1 3,0.0,0.4152132329702078,0.5847867670297922
5 0 1 2 2 1 3 1 2,0.12820874345613634,0.31741399045905455,0.5543772660848091
5 0 1 2 2 1 3 2 2,0.28680667037203844,0.7131933296279616,0.0
5 0 1 2 2 1 4,0.0,0.4100729496268267,0.5899270503731733
5 0 1 2 2 1 4 1 2,0.1401779055595398,0.31893450021743774,0.5408875942230225
5 0 1 2 2 1 4 2 2,0.27459324369181004,0.72540675630819,0.0
5 0 2 1 1,0.0,0.40273556017697637,0.5972644398230237
5 0 2 1 1 1 2,0.13345443706620017,0.39048388529448846,0.4760616776393114
5 0 2 1 1 2 2,0.26745759480421455,0.7325424051957854,0.0
5 0 2 1 2,0.0,0.42333672922075005,0.57666327077925
5 0 2 1 2 1 2,0.1406783333521833,0.3798489627219582,0.4794727039258585
5 0 2 1 2 2 2,0.2848301478974358,0.7151698521025642,0.0
5 0 2 1 3,0.0,0.37474963887974033,0.6252503611202597
5 0 2 1 3 1 2,0.12666950931147472,0.3461605556881345,0.5271699350003908
5 0 2 1 3 2 2,0.28534400664562937,0.7146559933543707,0.0
5 0 2 1 4,0.0,0.36215635460222917,0.6378436453977708
5 0 2 1 4 1 2,0.1421584742618062,0.3397050398676085,0.5181364858705853
5 0 2 1 4 2 2,0.3072944293809021,0.6927055706190979,0.0
5 0 2 2,0.2735952396711468,0.7264047603288533,0.0
5 0 2 2 1 1,0.0,0.4745281191788021,0.5254718808211979
5 0 2 2 1 1 1 2,0.12618246124554136,0.42786005346924466,0.445957485285214
5 0 2 2 1 1 2 2,0.24384224488540426,0.7561577551145957,0.0
5 0 2 2 1 2,0.0,0.4471176377877853,0.5528823622122147
5 0 2 2 1 2 1 2,0.11434778230345898,0.3602403891014937,0.5254118285950473
5 0 2 2 1 2 2 2,0.2499625241342844,0.7500374758657156,0.0
5 0 2 2 1 3,0.0,0.37997602287477833,0.6200239771252216
5 0 2 2 1 3 1 2,0.12391729468230464,0.3468179055032446,0.5292647998144507
5 0 2 2 1 3 2 2,0.2694236370518835,0.7305763629481166,0.0
5 0 2 2 1 4,0.0,0.37577927492015806,0.6242207250798419
5 0 2 2 1 4 1 2,0.12462842464447021,0.3470427393913269,0.5283288359642029
5 0 2 2 1 4 2 2,0.272763995133209,0.727236004866791,0.0
5 1 1 1 0,0.0,0.36288121491084085,0.6371187850891591
5 1 1 1 0 1 2,0.16240203864580507,0.33599988627433436,0.5015980750798605
5 1 1 1 0 2 2,0.3505403012271653,0.6494596987728347,0.0
5 1 1 2 1 0,0.0,0.40124085979257734,0.5987591402074227
5 1 1 2 1 0 1 2,0.17105308390758306,0.34215692116641094,0.486789994926006
5 1 1 2 1 0 2 2,0.3443060808619711,0.6556939191380289,0.0
5 1 1 2 2 1 0,0.0,0.49450069211403735,0.5054993078859626
5 1 1 2 2 1 0 1 2,0.14091392931598637,0.4003554463280604,0.4587306243559532
5 1 1 2 2 1 0 2 2,0.24929414041752998,0.75070585958247,0.0
5 1 2 1 0,0.0,0.40947734702779515,0.5905226529722049
5 1 2 1 0 1 2,0.15056094158894878,0.39021262453590516,0.45922643387514606
5 1 2 1 0 2 2,0.2998844126070606,0.7001155873929394,0.0
5 1 2 2 1 0,0.0,0.46366483176234013,0.5363351682376599
5 1 2 2 1 0 1 2,0.1329107711775486,0.40677314390580144,0.46031608491665
5 1 2 2 1 0 2 2,0.2575085860334427,0.7424914139665573,0.0
0 1 1,0.0,0.48860382799413815,0.5113961720058618
0 1 1 1 2 1,0.0,0.4387434473338883,0.5612565526661116
0 1 1 1 2 1 2 2,0.5579742578689868,0.44202574213101326,0.0
0 1 1 1 2 2,0.4267361545624871,0.2835888222088357,0.2896750232286772
0 1 1 1 3 1,0.0,0.41833326782817254,0.5816667321718275
0 1 1 1 3 1 2 2,0.5262120387046139,0.47378796129538614,0.0
0 1 1 1 3 2,0.37005721419879156,0.29588030887006794,0.3340624769311405
0 1 1 1 4 1,0.0,0.4610005803544508,0.5389994196455492
0 1 1 1 4 1 2 2,0.49427806670058344,0.5057219332994166,0.0
0 1 1 1 4 2,0.3509572446346283,0.3351469039916992,0.3138958513736725
0 1 1 1 5 1,0.0,0.45775604852192014,0.5422439514780799
0 1 1 1 5 1 2 2,0.47235303818420754,0.5276469618157925,0.0
0 1 1 1 5 2,0.336397936129447,0.33789323794205417,0.32570882592849887
0 1 1 2 1 2 1,0.0,0.540069913865154,0.459930086134846
0 1 1 2 1 2 1 2 2,0.5288236200579705,0.4711763799420296,0.0
0 1 1 2 1 2 2,0.39423224329948425,0.3286612033843994,0.27710655331611633
0 1 1 2 1 3 1,0.0,0.5046610602805363,0.49533893971946374
0 1 1 2 1 3 1 2 2,0.5605729544369784,0.4394270455630216,0.0
0 1 1 2 1 3 2,0.3884243600621438,0.31398354852101495,0.29759209141684123
0 1 1 2 1 4 1,0.0,0.5855082897231234,0.4144917102768766
0 1 1 2 1 4 1 2 2,0.4635703288822653,0.5364296711177347,0.0
0 1 1 2 1 4 2,0.33286571502685547,0.38273975253105164,0.2843945324420929
0 1 1 2 1 5 1,0.0,0.5672936175776213,0.43270638242237863
0 1 1 2 1 5 1 2 2,0.45232991408651896,0.547670085913481,0.0
0 1 1 2 1 5 2,0.32448140753750226,0.3933391390245896,0.2821794534379081
0 1 1 2 2,0.5340386588251325,0.46596134117486754,0.0
0 1 1 2 2 1 2 1,0.0,0.5266401036401772,0.4733598963598228
0 1 1 2 2 1 2 1 2 2,0.5455919242271804,0.45440807577281955,0.0
0 1 1 2 2 1 2 2,0.42869605336499056,0.29389311987480166,0.2774108267602078
0 1 1 2 2 1 3 1,0.0,0.4898771881587389,0.5101228118412611
0 1 1 2 2 1 3 1 2 2,0.5263415771044823,0.4736584228955178,0.0
0 1 1 2 2 1 3 2,0.38934134276684096,0.3094915059360413,0.30116715129711774
0 1 1 2 2 1 4 1,0.0,0.5151317076422235,0.4848682923577765
0 1 1 2 2 1 4 1 2 2,0.48257782737134824,0.5174221726286518,0.0
0 1 1 2 2 1 4 2,0.34956232755071903,0.3326590756374322,0.3177785968118488
0 1 1 2 2 1 5 1,0.0,0.5305582130119855,0.4694417869880146
0 1 1 2 2 1 5 1 2 2,0.44727894574698607,0.5527210542530139,0.0
0 1 1 2 2 1 5 2,0.34491756558418274,0.34765157103538513,0.30743086338043213
0 1 2,0.34096602621573285,0.3238000966250925,0.3352338771591746
0 1 2 1 2 1,0.0,0.45226403701143475,0.5477359629885652
0 1 2 1 2 1 2 2,0.5873789808942238,0.41262101910577625,0.0
0 1 2 1 2 2,0.4489865138824735,0.2912639764327996,0.2597495096847269
0 1 2 1 3 1,0.0,0.4475315041560464,0.5524684958439536
0 1 2 1 3 1 2 2,0.5522186090538335,0.4477813909461665,0.0
0 1 2 1 3 2,0.396185088271347,0.30622615497630373,0.29758875675234925
0 1 2 1 4 1,0.0,0.44469280101481995,0.5553071989851801
0 1 2 1 4 1 2 2,0.5273457958340562,0.47265420416594384,0.0
0 1 2 1 4 2,0.37560660766382836,0.3363828759307526,0.288010516405419
0 1 2 1 5 1,0.0,0.45227363386783337,0.5477263661321666
0 1 2 1 5 1 2 2,0.5382084868625011,0.46179151313749883,0.0
0 1 2 1 5 2,0.39906656154395087,0.30233869233679544,0.2985947461192537
0 1 2 2 1 2 1,0.0,0.5434990973848242,0.45650090261517584
0 1 2 2 1 2 1 2 2,0.5551117094358299,0.4448882905641701,0.0
0 1 2 2 1 2 2,0.4055657447213791,0.35165891575305036,0.24277533952557057
0 1 2 2 1 3 1,0.0,0.5499746453777776,0.45002535462222243
0 1 2 2 1 3 1 2 2,0.5473091847528411,0.45269081524715893,0.0
0 1 2 2 1 3 2,0.3898435714887508,0.3476252452246772,0.262531183286572
0 1 2 2 1 4 1,0.0,0.5893000883207905,0.41069991167920944
0 1 2 2 1 4 1 2 2,0.49799366180134425,0.5020063381986557,0.0
0 1 2 2 1 4 2,0.34855556624134476,0.3949001784533422,0.25654425530531305
0 1 2 2 1 5 1,0.0,0.550279463989489,0.44972053601051104
0 1 2 2 1 5 1 2 2,0.4947168074466137,0.5052831925533863,0.0
0 1 2 2 1 5 2,0.38906769123875173,0.3577752816014076,0.2531570271598407
0 2 1,0.0,0.47372029057689113,0.5262797094231089
0 2 1 1 1 1,0.0,0.37812762593480886,0.6218723740651911
0 2 1 1 1 1 2 2,0.5310014773520056,0.46899852264799435,0.0
0 2 1 1 1 2,0.3333177069832261,0.28379560805585335,0.38288668496092054
0 2 1 1 3 1,0.0,0.4385909065906419,0.5614090934093581
0 2 1 1 3 1 2 2,0.5118530422560132,0.4881469577439868,0.0
0 2 1 1 3 2,0.36823955178260803,0.28855469822883606,0.3432057499885559
0 2 1 1 4 1,0.0,0.4403218365589039,0.5596781634410961
0 2 1 1 4 1 2 2,0.5040268720620039,0.49597312793799603,0.0
0 2 1 1 4 2,0.34455899430987225,0.3240178920035926,0.33142311368653515
0 2 1 1 5 1,0.0,0.4526477685997595,0.5473522314002405
0 2 1 1 5 1 2 2,0.4708963064178205,0.5291036935821796,0.0
0 2 1 1 5 2,0.35194331407546997,0.3234724700450897,0.3245842158794403
0 2 1 2 1 1 1,0.0,0.47988606118160737,0.5201139388183926
0 2 1 2 1 1 1 2 2,0.5154779185002104,0.48452208149978954,0.0
0 2 1 2 1 1 2,0.326404402446878,0.3202459013535351,0.3533496961995869
0 2 1 2 1 3 1,0.0,0.5235460437433695,0.4764539562566304
0 2 1 2 1 3 1 2 2,0.5217365836530888,0.4782634163469112,0.0
0 2 1 2 1 3 2,0.3724049738766245,0.3296977379828017,0.29789728814057376
0 2 1 2 1 4 1,0.0,0.5546987796814453,0.44530122031855474
0 2 1 2 1 4 1 2 2,0.4780927859640626,0.5219072140359374,0.0
0 2 1 2 1 4 2,0.327128529548645,0.3765679597854614,0.29630351066589355
0 2 1 2 1 5 1,0.0,0.5448266671920602,0.45517333280793976
0 2 1 2 1 5 1 2 2,0.4872295228548576,0.5127704771451425,0.0
0 2 1 2 1 5 2,0.3488442003726959,0.3687845468521118,0.28237125277519226
0 2 1 2 2,0.5165871962237368,0.48341280377626317,0.0
0 2 1 2 2 1 1 1,0.0,0.42796562307516656,0.5720343769248335
0 2 1 2 2 1 1 1 2 2,0.5611708972467272,0.43882910275327275,0.0
0 2 1 2 2 1 1 2,0.35216157578940466,0.2834092890200231,0.3644291351905723
0 2 1 2 2 1 3 1,0.0,0.4675292402671898,0.5324707597328102
0 2 1 2 2 1 3 1 2 2,0.5345457444048137,0.4654542555951862,0.0
0 2 1 2 2 1 3 2,0.3690177986318529,0.31606506359383274,0.31491713777431435
0 2 1 2 2 1 4 1,0.0,0.4784962206837755,0.5215037793162245
0 2 1 2 2 1 4 1 2 2,0.5039611463505783,0.49603885364942163,0.0
0 2 1 2 2 1 4 2,0.3385766946421084,0.30735575004552307,0.3540675553123686
0 2 1 2 2 1 5 1,0.0,0.4958751486318709,0.5041248513681291
0 2 1 2 2 1 5 1 2 2,0.4806600507399174,0.5193399492600826,0.0
0 2 1 2 2 1 5 2,0.37242985121278627,0.32941481436027414,0.2981553344269396
0 2 2,0.34427697492471265,0.32943520931706455,0.3262878157582228
0 2 2 1 1 1,0.0,0.38559299342773434,0.6144070065722657
0 2 2 1 1 1 2 2,0.5635891932692363,0.4364108067307637,0.0
0 2 2 1 1 2,0.37074822187423706,0.28472551703453064,0.3445262610912323
0 2 2 1 3 1,0.0,0.4589458512413198,0.5410541487586802
0 2 2 1 3 1 2 2,0.5543397681537517,0.4456602318462482,0.0
0 2 2 1 3 2,0.3993699371626954,0.3012692720076225,0.2993607908296821
0 2 2 1 4 1,0.0,0.41475976200999176,0.5852402379900082
0 2 2 1 4 1 2 2,0.5594916696411933,0.44050833035880665,0.0
0 2 2 1 4 2,0.37642334769894636,0.3037294654926817,0.31984718680837193
0 2 2 1 5 1,0.0,0.44070371992917706,0.5592962800708229
0 2 2 1 5 1 2 2,0.5499628953211877,0.45003710467881236,0.0
0 2 2 1 5 2,0.40423398005265054,0.3067270127914246,0.28903900715592484
0 2 2 2 1 1 1,0.0,0.5082090168598011,0.49179098314019887
0 2 2 2 1 1 1 2 2,0.5212352840599027,0.4787647159400973,0.0
0 2 2 2 1 1 2,0.3522258715831523,0.33474034083548254,0.3130337875813652
0 2 2 2 1 3 1,0.0,0.5626703777728307,0.43732962222716926
0 2 2 2 1 3 1 2 2,0.5478738026602638,0.45212619733973625,0.0
0 2 2 2 1 3 2,0.38322799255764506,0.3449399368482847,0.2718320705940702
0 2 2 2 1 4 1,0.0,0.5576181607348505,0.44238183926514957
0 2 2 2 1 4 1 2 2,0.4896871575198963,0.5103128424801038,0.0
0 2 2 2 1 4 2,0.33681734392591284,0.38105623778533226,0.2821264182887549
0 2 2 2 1 5 1,0.0,0.5564157717469579,0.44358422825304206
0 2 2 2 1 5 1 2 2,0.5159529418250415,0.4840470581749585,0.0
0 2 2 2 1 5 2,0.3801670855233942,0.355687458643691,0.2641454558329148
0 3 1,0.0,0.45497900089473065,0.5450209991052694
0 3 1 1 1 1,0.0,0.34375858930523595,0.656241410694764
0 3 1 1 1 1 2 2,0.5090062179665172,0.4909937820334828,0.0
0 3 1 1 1 2,0.30054851177623937,0.2742986842571905,0.4251528039665701
0 3 1 1 2 1,0.0,0.40430413290659045,0.5956958670934096
0 3 1 1 2 1 2 2,0.5319412192618573,0.46805878073814267,0.0
0 3 1 1 2 2,0.36930811405181885,0.30689817667007446,0.3237937092781067
0 3 1 1 4 1,0.0,0.42520851013424515,0.5747914898657548
0 3 1 1 4 1 2 2,0.4662450442884961,0.5337549557115039,0.0
0 3 1 1 4 2,0.3035476803779602,0.3426241874694824,0.3538281321525574
0 3 1 1 5 1,0.0,0.46114179817937084,0.5388582018206292
0 3 1 1 5 1 2 2,0.4443800038408841,0.5556199961591158,0.0
0 3 1 1 5 2,0.3158507252976082,0.3710177728230425,0.3131315018793493
0 3 1 2 1 1 1,0.0,0.41708152467277954,0.5829184753272205
0 3 1 2 1 1 1 2 2,0.512946114389389,0.487053885610611,0.0
0 3 1 2 1 1 2,0.27739185094833374,0.30747705698013306,0.4151310920715332
0 3 1 2 1 2 1,0.0,0.5010976864335706,0.49890231356642945
0 3 1 2 1 2 1 2 2,0.5258679269051361,0.47413207309486394,0.0
0 3 1 2 1 2 2,0.34499444529430734,0.338471909210923,0.31653364549476964
0 3 1 2 1 4 1,0.0,0.5096265602995322,0.49037343970046776
0 3 1 2 1 4 1 2 2,0.46549847081606555,0.5345015291839345,0.0
0 3 1 2 1 4 2,0.28859570622444153,0.38434943556785583,0.32705485820770264
0 3 1 2 1 5 1,0.0,0.5369304173364982,0.4630695826635018
0 3 1 2 1 5 1 2 2,0.4391194964929483,0.5608805035070518,0.0
0 3 1 2 1 5 2,0.29307247955039023,0.40747895285361724,0.29944856759599253
0 3 1 2 2,0.5000568142083556,0.49994318579164443,0.0
0 3 1 2 2 1 1 1,0.0,0.37718738013825126,0.6228126198617487
0 3 1 2 2 1 1 1 2 2,0.5285814425943479,0.47141855740565203,0.0
0 3 1 2 2 1 1 2,0.2959565851727201,0.2702669259667165,0.4337764888605634
0 3 1 2 2 1 2 1,0.0,0.45105007864862834,0.5489499213513717
0 3 1 2 2 1 2 1 2 2,0.5387792901169606,0.4612207098830395,0.0
0 3 1 2 2 1 2 2,0.3701690214771616,0.3017188428807948,0.3281121356420436
0 3 1 2 2 1 4 1,0.0,0.4281170750693083,0.5718829249306917
0 3 1 2 2 1 4 1 2 2,0.4596845761365053,0.5403154238634946,0.0
0 3 1 2 2 1 4 2,0.29051023721694946,0.3255244493484497,0.38396531343460083
0 3 1 2 2 1 5 1,0.0,0.48267910625532523,0.5173208937446748
0 3 1 2 2 1 5 1 2 2,0.4311677202635449,0.5688322797364551,0.0
0 3 1 2 2 1 5 2,0.30644704065042494,0.34354955890479333,0.35000340044478173
0 3 2,0.2897823452949524,0.32789474725723267,0.38232290744781494
0 3 2 1 1 1,0.0,0.35002471335170765,0.6499752866482924
0 3 2 1 1 1 2 2,0.5084311907312146,0.4915688092687854,0.0
0 3 2 1 1 2,0.3234941065311432,0.2800709009170532,0.3964349925518036
0 3 2 1 2 1,0.0,0.42219343937272874,0.5778065606272712
0 3 2 1 2 1 2 2,0.5456888648446216,0.45431113515537835,0.0
0 3 2 1 2 2,0.4037298141798432,0.30691485682383607,0.2893553289963207
0 3 2 1 4 1,0.0,0.3980690754965456,0.6019309245034544
0 3 2 1 4 1 2 2,0.49007823514863647,0.5099217648513635,0.0
0 3 2 1 4 2,0.32995439559085354,0.3225333190719282,0.34751228533721823
0 3 2 1 5 1,0.0,0.45094439257188174,0.5490556074281182
0 3 2 1 5 1 2 2,0.4988065579075087,0.5011934420924913,0.0
0 3 2 1 5 2,0.37654098868370056,0.3379753828048706,0.28548362851142883
0 3 2 2 1 1 1,0.0,0.4459246841531639,0.5540753158468361
0 3 2 2 1 1 1 2 2,0.5049684986471741,0.4950315013528259,0.0
0 3 2 2 1 1 2,0.30225147896255616,0.3209284150323744,0.37682010600506943
0 3 2 2 1 2 1,0.0,0.5360309874855673,0.46396901251443273
0 3 2 2 1 2 1 2 2,0.5115971707690998,0.4884028292309002,0.0
0 3 2 2 1 2 2,0.36812880635261536,0.35834789276123047,0.2735233008861542
0 3 2 2 1 4 1,0.0,0.5265875260802486,0.47341247391975144
0 3 2 2 1 4 1 2 2,0.4721355013530061,0.5278644986469939,0.0
0 3 2 2 1 4 2,0.31837855687013605,0.3842140069135432,0.29740743621632076
0 3 2 2 1 5 1,0.0,0.5653843472279244,0.4346156527720756
0 3 2 2 1 5 1 2 2,0.47511273422815903,0.524887265771841,0.0
0 3 2 2 1 5 2,0.3527335910359865,0.3906435137603573,0.2566228952036562
0 4 1,0.0,0.5008950517097676,0.4991049482902324
0 4 1 1 1 1,0.0,0.3558608072303271,0.6441391927696729
0 4 1 1 1 1 2 2,0.502619905508262,0.49738009449173803,0.0
0 4 1 1 1 2,0.3242575026827306,0.27879548903690243,0.3969470082803669
0 4 1 1 2 1,0.0,0.41413236941637876,0.5858676305836212
0 4 1 1 2 1 2 2,0.5367072381948372,0.4632927618051628,0.0
0 4 1 1 2 2,0.37947411063467795,0.3066230829582761,0.31390280640704593
0 4 1 1 3 1,0.0,0.41800770951184585,0.5819922904881542
0 4 1 1 3 1 2 2,0.5263351590241333,0.4736648409758667,0.0
0 4 1 1 3 2,0.3817623669434299,0.2959680049409868,0.3222696281155833
0 4 1 1 5 1,0.0,0.44472313151652043,0.5552768684834796
0 4 1 1 5 1 2 2,0.45481804954901306,0.5451819504509869,0.0
0 4 1 1 5 2,0.3295295140287425,0.34864487205014016,0.32182561392111736
0 4 1 2 1 1 1,0.0,0.4260759139131093,0.5739240860868907
0 4 1 2 1 1 1 2 2,0.4684546489954508,0.5315453510045492,0.0
0 4 1 2 1 1 2,0.307164829542349,0.31615383528746155,0.3766813351701894
0 4 1 2 1 2 1,0.0,0.5000945266789801,0.4999054733210199
0 4 1 2 1 2 1 2 2,0.4992910821047671,0.500708917895233,0.0
0 4 1 2 1 2 2,0.3747325539588928,0.32587864995002747,0.2993887960910797
0 4 1 2 1 3 1,0.0,0.4784833277595707,0.5215166722404293
0 4 1 2 1 3 1 2 2,0.5139024270056913,0.4860975729943087,0.0
0 4 1 2 1 3 2,0.39216825892045426,0.3100432732739991,0.29778846780554663
0 4 1 2 1 5 1,0.0,0.5144513807589394,0.4855486192410606
0 4 1 2 1 5 1 2 2,0.4286356002017447,0.5713643997982553,0.0
0 4 1 2 1 5 2,0.31666290760040283,0.38236862421035767,0.3009684681892395
0 4 1 2 2,0.5095354414078617,0.49046455859213833,0.0
0 4 1 2 2 1 1 1,0.0,0.3865577469603043,0.6134422530396957
0 4 1 2 2 1 1 1 2 2,0.49515423133990155,0.5048457686600984,0.0
0 4 1 2 2 1 1 2,0.32588400465595707,0.2732520320042362,0.4008639633398067
0 4 1 2 2 1 2 1,0.0,0.4619865144768652,0.5380134855231349
0 4 1 2 2 1 2 1 2 2,0.5161383945695535,0.4838616054304466,0.0
0 4 1 2 2 1 2 2,0.3879794545185891,0.2935919288640065,0.3184286166174044
0 4 1 2 2 1 3 1,0.0,0.43796595691578527,0.5620340430842148
0 4 1 2 2 1 3 1 2 2,0.5146252024358953,0.48537479756410473,0.0
0 4 1 2 2 1 3 2,0.3739372789859772,0.3008410632610321,0.3252216577529907
0 4 1 2 2 1 5 1,0.0,0.4809583073503385,0.5190416926496615
0 4 1 2 2 1 5 1 2 2,0.4392251446601432,0.5607748553398568,0.0
0 4 1 2 2 1 5 2,0.3312637209892273,0.3470052182674408,0.3217310607433319
0 4 2,0.31448087096214294,0.3262593746185303,0.3592597544193268
0 4 2 1 1 1,0.0,0.35754252570823114,0.6424574742917688
0 4 2 1 1 1 2 2,0.5388996175813096,0.46110038241869045,0.0
0 4 2 1 1 2,0.34142354130744934,0.2741897404193878,0.38438671827316284
0 4 2 1 2 1,0.0,0.4071620575342525,0.5928379424657475
0 4 2 1 2 1 2 2,0.5571694353664317,0.44283056463356824,0.0
0 4 2 1 2 2,0.3957182051027356,0.3086722103156981,0.29560958458156633
0 4 2 1 3 1,0.0,0.41865933240231756,0.5813406675976824
0 4 2 1 3 1 2 2,0.5605403878299021,0.4394596121700979,0.0
0 4 2 1 3 2,0.3886181116104126,0.30520907044410706,0.30617281794548035
0 4 2 1 5 1,0.0,0.42941729702534953,0.5705827029746504
0 4 2 1 5 1 2 2,0.5185059859366115,0.4814940140633886,0.0
0 4 2 1 5 2,0.38152614942037166,0.3188901353543916,0.2995837152252367
0 4 2 2 1 1 1,0.0,0.4369954142394667,0.5630045857605332
0 4 2 2 1 1 1 2 2,0.4940677859519724,0.5059322140480276,0.0
0 4 2 2 1 1 2,0.3115827348356624,0.31660251865975503,0.37181474650458257
0 4 2 2 1 2 1,0.0,0.496514154768974,0.503485845231026
0 4 2 2 1 2 1 2 2,0.504069313477562,0.495930686522438,0.0
0 4 2 2 1 2 2,0.37822083765926473,0.33705456069274425,0.284724601647991
0 4 2 2 1 3 1,0.0,0.5025068256084407,0.49749317439155927
0 4 2 2 1 3 1 2 2,0.5285592777506993,0.4714407222493007,0.0
0 4 2 2 1 3 2,0.405193567276001,0.32056376338005066,0.27424266934394836
0 4 2 2 1 5 1,0.0,0.5151856606566988,0.48481433934330126
0 4 2 2 1 5 1 2 2,0.47600905371521723,0.5239909462847827,0.0
0 4 2 2 1 5 2,0.3497712314128876,0.36827853322029114,0.2819502353668213
0 5 1,0.0,0.416437522805984,0.583562477194016
0 5 1 1 1 1,0.0,0.32883152701068685,0.6711684729893131
0 5 1 1 1 1 2 2,0.5616079154555722,0.4383920845444278,0.0
0 5 1 1 1 2,0.3243188060617091,0.2629011649757971,0.41278002896249383
0 5 1 1 2 1,0.0,0.37095475564913494,0.6290452443508651
0 5 1 1 2 1 2 2,0.6090128600300653,0.3909871399699348,0.0
0 5 1 1 2 2,0.41852742433547974,0.2612876296043396,0.32018494606018066
0 5 1 1 3 1,0.0,0.38343243667920174,0.6165675633207983
0 5 1 1 3 1 2 2,0.5742318422574458,0.4257681577425541,0.0
0 5 1 1 3 2,0.3608966552676764,0.2732299105387979,0.36587343419352564
0 5 1 1 4 1,0.0,0.416154490139567,0.5838455098604329
0 5 1 1 4 1 2 2,0.5398354873390977,0.46016451266090236,0.0
0 5 1 1 4 2,0.32365572366020595,0.31803503495768026,0.35830924138211384
0 5 1 2 1 1 1,0.0,0.4008455414683579,0.5991544585316422
0 5 1 2 1 1 1 2 2,0.5431942783036873,0.4568057216963127,0.0
0 5 1 2 1 1 2,0.2861568118976597,0.28399268639065883,0.42985050171168154
0 5 1 2 1 2 1,0.0,0.433370011757985,0.5666299882420149
0 5 1 2 1 2 1 2 2,0.5722808962680236,0.42771910373197647,0.0
0 5 1 2 1 2 2,0.38330148954996407,0.2831752767071293,0.33352323374290666
0 5 1 2 1 3 1,0.0,0.42962869984124774,0.5703713001587523
0 5 1 2 1 3 1 2 2,0.5885189476365542,0.41148105236344573,0.0
